job_category;job_title;is_remote;no_degree_needed;has_insurance;schedule_type;job_country;posted_year;posted_month;annual_salary
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;137875
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;138000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;138328
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;139000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;139395
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;139816
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;139964
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;140000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;140350
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;140452
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;141000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;141500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;141952
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;142045
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;142500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;143000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;143304
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;144500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;145000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;145500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;146000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;146383
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;146897
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;147000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;147500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;147841
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;147957
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;148000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;148464
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;148910
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;149000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;149071
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;149500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;149750
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;149947
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;150000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;151500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;152175
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;152222
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;152500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;152650
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;152700
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;154000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;154500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;155000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;155125
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;156000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;156107
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;157000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;157500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;157934
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;158500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;160000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;161500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;161732
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;162500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;163875
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;164000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;164500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;165000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;165500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;166000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;166075
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;167000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;167500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;170000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;170500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;170575
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;171000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;172500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;174000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;174620
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;175000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;175500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;176550
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;178000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;180000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;180675
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;183310
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;184500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;185000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;186000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;187500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;190000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;190600
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;195000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;197500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;198110
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;200000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;201000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;202093
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;204500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;207500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;209000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;210390
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;213500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;215323
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;215500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;225000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;228000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;232500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;233000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;250000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;252000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;275000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;30750
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;320000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;350000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;375000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;46696
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;47858
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;51862.8
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;52500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;53105
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;55000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;55500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;56814
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;57000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;57600
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;58500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;63000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;64821.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;65000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;65500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;65725.8
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;66000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;67500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;69000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;69107
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;69962.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;70000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;70234
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;70649
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;70700
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;71402
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;71500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;71533
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;72037
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;72272
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;72500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;72870
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;72883
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;73639
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;74781
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;74977
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;75000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;75540
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;75782
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;75874
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;76500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;78458
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;78592
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;79000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;79225
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;80000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;80025
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;80230
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;80400
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;80500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;81311.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;82473
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;82500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;82830
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;82908
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;83320.9
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;83440
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;83793
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;83850
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;84000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;84069
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;84200
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;84683
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;84692
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;85000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;85132.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;85152
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;85310
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;85450
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;85721.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;86000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;86157.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;86300
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;86800
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;87307.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;87450
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;87500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;87503.7
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;87705
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;87809.8
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;88000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;88128
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;88250
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;88365
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;88393.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;88512.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;88708
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;88791
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;90000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;90000.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;90132
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;90379
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;90425.6
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;90670
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;91000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;91500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;92058
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;92500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;92659.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;93000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;93100
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;93455.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;93500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;93700
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;93712.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;94157
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;94199
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;94500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;94895
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;95000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;95005
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;95303.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;95326
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;95650
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;95700
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;96000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;960000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;96545
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;97000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;97227
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;97500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;97775
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;98000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;98496
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;98500
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;98529.6
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;98901.5
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;99000
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;99250
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;99288.1
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;99358
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;99400
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;99486
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;99714
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;99876.3
Data Scientist;Data Scientist;0;0;0;Full-time;Czechia;2023;12;99900
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;20800
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;208000
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;212160
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;213200
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;216798
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;221520
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;223392
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;23920
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;234000
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;239200
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;24960
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;260000
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;27040
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;298480
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;31200
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;32240
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;34320
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;36400
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;364000
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;39520
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;41600
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;46800
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;47840
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;49920
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;51532
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;52000
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;52686.4
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;54496
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;57200
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;62400
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;63440
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;65520
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;66508
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;66788.8
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;67319.2
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;67600
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;68640
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;68879.2
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;68889.6
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;69534.4
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;69680
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;70116.8
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;71760
Data Scientist;Data Scientist;0;0;0;Full-time;India;2023;12;72800
